ModelFeatName	Chromosome	MidPoint	Strand
8357.m01111	9	7077812	+
8357.m02851	9	18242793	-
8357.m01112	9	7087320	+
8357.m02852	9	18257394	-
8357.m01113	9	7089640	+
8357.m02853	9	18269337	-
8357.m01114	9	7107069	-
8357.m02854	9	18276657	+
8357.m01115	9	7111450	-
8357.m02855	9	18278795	-
8357.m01116	9	7123335	+
8357.m02856	9	18284430	+
8357.m01117	9	7143732	-
8357.m02857	9	18292974	+
8357.m01118	9	7150066	+
8357.m00170	9	1108599	+
8357.m01119	9	7155456	-
8357.m00171	9	1128835	-
8357.m02858	9	18296663	+
8357.m00172	9	1132974	+
8357.m02859	9	18298371	+
8357.m00173	9	1137113	+
8357.m00174	9	1138940	+
8357.m00175	9	1140481	+
8357.m00176	9	1146658	+
8357.m00177	9	1161211	+
8357.m00178	9	1176958	-
8357.m00179	9	1184905	+
8357.m01120	9	7171362	+
8357.m02860	9	18303482	+
8357.m01121	9	7176663	-
8357.m02861	9	18309820	+
8357.m01122	9	7180508	-
8357.m02862	9	18314218	+
8357.m01123	9	7191320	-
8357.m02863	9	18320146	+
8357.m01124	9	7197044	-
8357.m02864	9	18325124	+
8357.m01125	9	7202383	+
8357.m02865	9	18330396	-
8357.m01126	9	7208006	-
8357.m02866	9	18335564	-
8357.m01127	9	7213539	+
8357.m01128	9	7217401	-
8357.m00180	9	1189853	-
8357.m02867	9	18341219	-
8357.m01129	9	7221712	+
8357.m00181	9	1198073	-
8357.m02868	9	18351332	+
8357.m00182	9	1206090	+
8357.m02869	9	18355924	+
8357.m00183	9	1209967	+
8357.m00184	9	1212690	-
8357.m00185	9	1217123	-
8357.m00186	9	1222826	-
8357.m00187	9	1225857	+
8357.m00188	9	1229361	-
8357.m00189	9	1235708	+
8357.m01130	9	7226244	+
8357.m02870	9	18362099	+
8357.m01131	9	7236977	-
8357.m02871	9	18366868	-
8357.m01132	9	7241318	-
8357.m02872	9	18370869	+
8357.m01133	9	7247836	+
8357.m02873	9	18375715	-
8357.m01134	9	7254996	+
8357.m02874	9	18379501	+
8357.m01135	9	7261896	+
8357.m02875	9	18383993	+
8357.m01136	9	7274656	+
8357.m01137	9	7278429	-
8357.m02876	9	18392212	+
8357.m01138	9	7283263	-
8357.m00190	9	1240217	+
8357.m02877	9	18397637	-
8357.m01139	9	7293484	-
8357.m00191	9	1245246	-
8357.m02878	9	18405080	+
8357.m00192	9	1251245	-
8357.m02879	9	18413223	+
8357.m00193	9	1257622	-
8357.m00194	9	1262930	+
8357.m00195	9	1269505	+
8357.m00196	9	1278057	-
8357.m00197	9	1285474	-
8357.m00198	9	1290738	-
8357.m00199	9	1293783	-
8357.m01140	9	7302932	+
8357.m02880	9	18420815	+
8357.m01141	9	7312039	-
8357.m02881	9	18427935	-
8357.m01142	9	7316497	-
8357.m02882	9	18433341	+
8357.m01143	9	7318752	-
8357.m02883	9	18439196	+
8357.m01144	9	7325995	+
8357.m02884	9	18446020	-
8357.m01145	9	7332007	+
8357.m01146	9	7335940	-
8357.m02885	9	18453840	-
8357.m01147	9	7343587	-
8357.m02886	9	18466959	+
8357.m02887	9	18470019	-
8357.m01149	9	7360020	+
8357.m02888	9	18473956	-
8357.m02889	9	18477247	-
8357.m01150	9	7366683	+
8357.m02890	9	18482678	-
8357.m01151	9	7370852	-
8357.m02891	9	18488331	-
8357.m01152	9	7372500	+
8357.m02892	9	18503708	+
8357.m01153	9	7377853	-
8357.m02893	9	18508400	-
8357.m01154	9	7382033	-
8357.m01155	9	7400775	-
8357.m02894	9	18514392	+
8357.m01156	9	7409899	+
8357.m02895	9	18517588	-
8357.m01157	9	7415371	-
8357.m02896	9	18522866	-
8357.m01158	9	7425596	+
8357.m02897	9	18527893	+
8357.m01159	9	7430978	-
8357.m02898	9	18530122	-
8357.m02899	9	18538979	+
8357.m02100	9	13358220	+
8357.m02101	9	13376082	+
8357.m02102	9	13383203	-
8357.m02103	9	13394983	-
8357.m02104	9	13403259	+
8357.m00500	9	3047806	-
8357.m02105	9	13411482	+
8357.m00501	9	3051503	+
8357.m02106	9	13418296	+
8357.m00502	9	3055730	+
8357.m02107	9	13423254	+
8357.m00503	9	3058710	-
8357.m02108	9	13427996	-
8357.m01160	9	7439811	+
8357.m00504	9	3066164	-
8357.m02109	9	13442745	+
8357.m01161	9	7443372	-
8357.m00505	9	3076079	-
8357.m01162	9	7445008	-
8357.m00506	9	3079790	-
8357.m01163	9	7452975	-
8357.m00507	9	3085267	-
8357.m01164	9	7457117	-
8357.m00508	9	3091439	-
8357.m01165	9	7459172	-
8357.m00509	9	3094094	-
8357.m01166	9	7463475	+
8357.m01167	9	7466185	-
8357.m01168	9	7474939	-
8357.m01169	9	7480170	+
8357.m02110	9	13446724	+
8357.m02111	9	13451191	+
8357.m02112	9	13456359	-
8357.m02113	9	13469477	+
8357.m02114	9	13473993	+
8357.m00510	9	3098906	+
8357.m02115	9	13477257	-
8357.m02116	9	13479131	+
8357.m00512	9	3109466	-
8357.m02117	9	13482296	+
8357.m00513	9	3114707	+
8357.m02118	9	13500702	+
8357.m01170	9	7485431	+
8357.m00514	9	3124299	+
8357.m02119	9	13506010	-
8357.m01171	9	7488540	-
8357.m00515	9	3136977	+
8357.m00516	9	3142261	-
8357.m01173	9	7501225	+
8357.m01174	9	7506410	-
8357.m00518	9	3158993	+
8357.m01175	9	7511330	-
8357.m00519	9	3163978	+
8357.m01176	9	7527232	+
8357.m01177	9	7531777	-
8357.m01178	9	7546202	+
8357.m01179	9	7548994	+
8357.m02120	9	13513044	+
8357.m02121	9	13522538	+
8357.m02122	9	13524311	+
8357.m02123	9	13531016	+
8357.m02124	9	13536057	+
8357.m00520	9	3173234	-
8357.m02125	9	13541097	+
8357.m00521	9	3179903	+
8357.m02126	9	13544878	-
8357.m00522	9	3184871	-
8357.m02127	9	13556113	+
8357.m00523	9	3193742	-
8357.m02128	9	13560647	-
8357.m01180	9	7551694	-
8357.m00524	9	3196248	-
8357.m02129	9	13577432	-
8357.m01181	9	7556994	+
8357.m00525	9	3200572	-
8357.m01182	9	7566211	-
8357.m00526	9	3204451	-
8357.m01183	9	7575497	-
8357.m00527	9	3215985	-
8357.m01184	9	7587764	-
8357.m00528	9	3226459	+
8357.m01185	9	7598692	+
8357.m00529	9	3231736	-
8357.m01186	9	7601829	-
8357.m01187	9	7632232	-
8357.m01188	9	7652537	+
8357.m01189	9	7657628	-
8357.m02130	9	13588455	+
8357.m02131	9	13594095	-
8357.m02132	9	13612161	+
8357.m02133	9	13616902	+
8357.m02134	9	13622220	-
8357.m00530	9	3237426	-
8357.m02135	9	13631334	+
8357.m00531	9	3242144	-
8357.m02136	9	13645439	+
8357.m00532	9	3249689	-
8357.m02137	9	13650848	+
8357.m00533	9	3251431	+
8357.m02138	9	13662420	-
8357.m01190	9	7667832	-
8357.m00534	9	3257149	+
8357.m02139	9	13670410	+
8357.m01191	9	7680250	-
8357.m00535	9	3262223	-
8357.m01192	9	7683517	+
8357.m00536	9	3267677	+
8357.m01193	9	7708924	-
8357.m00537	9	3278567	+
8357.m01194	9	7720143	+
8357.m00538	9	3284772	+
8357.m01195	9	7723762	-
8357.m00539	9	3293028	-
8357.m01196	9	7727111	-
8357.m01197	9	7742762	+
8357.m01198	9	7754698	+
8357.m01199	9	7761198	+
8357.m02140	9	13672127	+
8357.m02141	9	13674450	-
8357.m02142	9	13676382	+
8357.m02143	9	13680671	+
8357.m02144	9	13686489	-
8357.m00540	9	3304031	-
8357.m02145	9	13696393	+
8357.m00541	9	3307042	-
8357.m02146	9	13698512	-
8357.m00542	9	3312001	+
8357.m02147	9	13701120	-
8357.m00543	9	3317317	-
8357.m02148	9	13706034	-
8357.m00544	9	3330900	+
8357.m02149	9	13712062	+
8357.m00545	9	3343805	-
8357.m00546	9	3349626	+
8357.m00547	9	3352708	-
8357.m00548	9	3371802	-
8357.m00549	9	3381257	-
8357.m02150	9	13714462	+
8357.m02151	9	13716507	+
8357.m02152	9	13721956	-
8357.m02153	9	13741334	+
8357.m02154	9	13745426	-
8357.m02155	9	13748696	-
8357.m00551	9	3388781	+
8357.m02156	9	13751800	+
8357.m00552	9	3395265	-
8357.m02157	9	13760191	+
8357.m00553	9	3404476	-
8357.m02158	9	13772396	+
8357.m00554	9	3409833	-
8357.m02159	9	13775308	+
8357.m00555	9	3412731	+
8357.m00556	9	3422010	-
8357.m00557	9	3426941	-
8357.m00558	9	3433936	-
8357.m00559	9	3438339	-
8357.m03100	9	19818568	-
8357.m03101	9	19826823	-
8357.m03102	9	19834475	+
8357.m03103	9	19838901	-
8357.m03104	9	19840648	+
8357.m01500	9	9596578	-
8357.m03105	9	19842465	-
8357.m01501	9	9606207	-
8357.m03106	9	19848001	-
8357.m01502	9	9613799	+
8357.m03107	9	19850529	-
8357.m01503	9	9616942	+
8357.m03108	9	19852914	+
8357.m02160	9	13777063	+
8357.m01504	9	9619016	-
8357.m03109	9	19856217	+
8357.m02161	9	13790654	-
8357.m01505	9	9627340	+
8357.m01506	9	9634924	+
8357.m02163	9	13799831	-
8357.m01507	9	9639882	-
8357.m02164	9	13809327	-
8357.m01508	9	9641737	-
8357.m00560	9	3443725	+
8357.m02165	9	13815016	+
8357.m01509	9	9650000	+
8357.m00561	9	3458481	-
8357.m02166	9	13818988	+
8357.m00562	9	3461369	-
8357.m02167	9	13821354	-
8357.m00563	9	3469730	+
8357.m02168	9	13826183	-
8357.m00564	9	3473221	+
8357.m02169	9	13830980	-
8357.m00565	9	3476717	+
8357.m00566	9	3480619	+
8357.m00567	9	3483468	-
8357.m00568	9	3494177	+
8357.m00569	9	3502343	+
8357.m03110	9	19859208	+
8357.m03111	9	19860077	-
8357.m03112	9	19863480	+
8357.m03113	9	19865349	+
8357.m03114	9	19867465	+
8357.m01510	9	9662200	-
8357.m03115	9	19869212	+
8357.m01511	9	9665445	+
8357.m03116	9	19871520	+
8357.m03117	9	19872761	+
8357.m01513	9	9672756	-
8357.m03118	9	19874132	-
8357.m02170	9	13834541	-
8357.m01514	9	9675605	+
8357.m03119	9	19876035	-
8357.m02171	9	13838936	-
8357.m01515	9	9677740	-
8357.m02172	9	13853175	+
8357.m01516	9	9684429	-
8357.m02173	9	13855318	-
8357.m01517	9	9690466	+
8357.m02174	9	13868750	+
8357.m01518	9	9692549	-
8357.m00570	9	3510431	-
8357.m02175	9	13874053	-
8357.m01519	9	9709983	+
8357.m00571	9	3514532	-
8357.m02176	9	13887015	+
8357.m00572	9	3520134	+
8357.m02177	9	13893464	-
8357.m00573	9	3533769	-
8357.m02178	9	13901026	+
8357.m00574	9	3536365	+
8357.m02179	9	13907901	+
8357.m00575	9	3541715	+
8357.m00577	9	3548432	-
8357.m00578	9	3558936	+
8357.m00579	9	3562226	-
8357.m03120	9	19878634	-
8357.m03121	9	19882383	+
8357.m03122	9	19884365	-
8357.m03123	9	19906585	+
8357.m03124	9	19910585	-
8357.m01520	9	9714692	+
8357.m03125	9	19916663	+
8357.m01521	9	9724854	-
8357.m03126	9	19923415	-
8357.m03127	9	19925248	+
8357.m01523	9	9742414	-
8357.m03128	9	19927182	+
8357.m02180	9	13911543	+
8357.m01524	9	9749576	-
8357.m03129	9	19933343	+
8357.m02181	9	13916254	+
8357.m01525	9	9758188	+
8357.m02182	9	13921436	+
8357.m01526	9	9760900	-
8357.m02183	9	13931426	+
8357.m01527	9	9766216	+
8357.m02184	9	13938524	-
8357.m01528	9	9771231	-
8357.m00580	9	3565147	-
8357.m02185	9	13945177	+
8357.m01529	9	9778460	+
8357.m00581	9	3571755	+
8357.m02186	9	13952713	+
8357.m00582	9	3574881	+
8357.m02187	9	13968685	+
8357.m00583	9	3578611	-
8357.m02188	9	13972321	-
8357.m00584	9	3582805	+
8357.m02189	9	13981265	-
8357.m00585	9	3584408	+
8357.m00586	9	3585180	-
8357.m00587	9	3586499	-
8357.m00588	9	3596664	-
8357.m00589	9	3599622	+
8357.m03130	9	19938903	+
8357.m03131	9	19943325	+
8357.m03132	9	19951782	+
8357.m03133	9	19956233	+
8357.m03134	9	19960897	-
8357.m01530	9	9784860	-
8357.m03135	9	19965224	-
8357.m01531	9	9788502	-
8357.m03136	9	19970668	+
8357.m01532	9	9795237	-
8357.m03137	9	19973368	-
8357.m01533	9	9797577	-
8357.m03138	9	19976905	+
8357.m02190	9	13989853	+
8357.m01534	9	9811193	-
8357.m03139	9	19981668	-
8357.m02191	9	13997762	-
8357.m01535	9	9815724	-
8357.m02192	9	14002498	+
8357.m01536	9	9822262	-
8357.m02193	9	14004640	+
8357.m01537	9	9826034	+
8357.m02194	9	14005699	-
8357.m01538	9	9829794	+
8357.m00590	9	3604840	+
8357.m02195	9	14006879	-
8357.m01539	9	9832836	-
8357.m00591	9	3608830	+
8357.m02196	9	14009100	+
8357.m00592	9	3614688	+
8357.m02197	9	14012312	+
8357.m00593	9	3621929	+
8357.m02198	9	14016623	+
8357.m00594	9	3629934	+
8357.m02199	9	14018406	-
8357.m00595	9	3639462	+
8357.m00596	9	3650830	-
8357.m00597	9	3657540	-
8357.m00598	9	3661748	-
8357.m00599	9	3669102	-
8357.m03140	9	19984288	-
8357.m03141	9	19988224	-
8357.m03142	9	19998306	-
8357.m03143	9	20002950	+
8357.m03144	9	20010946	+
8357.m01540	9	9839300	-
8357.m03145	9	20016558	-
8357.m01541	9	9845716	-
8357.m03146	9	20018975	+
8357.m01542	9	9850837	+
8357.m03147	9	20020360	-
8357.m01543	9	9855974	+
8357.m03148	9	20021623	+
8357.m01544	9	9865682	-
8357.m03149	9	20028156	-
8357.m01545	9	9886939	+
8357.m01546	9	9892186	-
8357.m01547	9	9900069	-
8357.m01548	9	9906165	+
8357.m01549	9	9908316	+
8357.m03150	9	20033588	-
8357.m03151	9	20037291	-
8357.m03152	9	20047429	-
8357.m03153	9	20055620	-
8357.m03154	9	20058620	-
8357.m01550	9	9910236	-
8357.m03155	9	20063043	-
8357.m01551	9	9915915	-
8357.m03156	9	20068033	-
8357.m01552	9	9922154	-
8357.m03157	9	20071652	-
8357.m01553	9	9927880	-
8357.m03158	9	20073755	-
8357.m01554	9	9937341	+
8357.m03159	9	20078788	+
8357.m01555	9	9941410	+
8357.m01556	9	9944439	-
8357.m01557	9	9952881	-
8357.m01558	9	9966078	-
8357.m01559	9	9972139	-
8357.m02500	9	16022337	+
8357.m02501	9	16025652	-
8357.m02502	9	16034923	+
8357.m02503	9	16045289	-
8357.m03160	9	20087982	-
8357.m02504	9	16061024	-
8357.m00900	9	5571125	-
8357.m03161	9	20100538	-
8357.m02505	9	16070621	-
8357.m00901	9	5577908	-
8357.m03162	9	20107251	+
8357.m02506	9	16073509	+
8357.m00902	9	5585479	+
8357.m03163	9	20111551	+
8357.m02507	9	16076846	+
8357.m00903	9	5599562	+
8357.m03164	9	20119926	+
8357.m02508	9	16079305	-
8357.m01560	9	9979403	+
8357.m00904	9	5614715	+
8357.m03165	9	20125002	-
8357.m02509	9	16080801	+
8357.m01561	9	9982290	+
8357.m00905	9	5631942	+
8357.m03166	9	20128980	-
8357.m01562	9	9986393	+
8357.m00906	9	5636191	+
8357.m03167	9	20134491	+
8357.m01563	9	9988853	-
8357.m00907	9	5642512	+
8357.m03168	9	20140918	-
8357.m01564	9	9992894	-
8357.m00908	9	5646355	-
8357.m03169	9	20150350	-
8357.m01565	9	9995063	-
8357.m00909	9	5656112	-
8357.m01566	9	9999169	+
8357.m01567	9	10005462	+
8357.m01568	9	10010370	+
8357.m01569	9	10014186	-
8357.m02510	9	16084429	-
8357.m02511	9	16089322	+
8357.m02512	9	16090791	-
8357.m02513	9	16092405	+
8357.m03170	9	20156083	+
8357.m02514	9	16098017	-
8357.m00910	9	5663598	-
8357.m03171	9	20159629	-
8357.m02515	9	16099331	-
8357.m00911	9	5668121	-
8357.m03172	9	20165028	-
8357.m02516	9	16103095	+
8357.m00912	9	5677837	-
8357.m03173	9	20169747	-
8357.m02517	9	16107497	-
8357.m00913	9	5684216	+
8357.m03174	9	20173499	-
8357.m02518	9	16117708	-
8357.m01570	9	10023189	-
8357.m00914	9	5689487	-
8357.m03175	9	20176370	-
8357.m02519	9	16126734	+
8357.m01571	9	10030535	-
8357.m00915	9	5700800	+
8357.m03176	9	20181046	+
8357.m01572	9	10038099	-
8357.m00916	9	5709429	-
8357.m03177	9	20185951	+
8357.m01573	9	10050675	-
8357.m00917	9	5710972	-
8357.m03178	9	20189595	-
8357.m01574	9	10054407	-
8357.m00918	9	5713082	-
8357.m03179	9	20197116	+
8357.m01575	9	10060114	-
8357.m00919	9	5717194	-
8357.m01576	9	10063652	-
8357.m01577	9	10070840	+
8357.m01578	9	10072519	+
8357.m01579	9	10077628	+
8357.m02520	9	16138542	+
8357.m02521	9	16141661	-
8357.m02522	9	16151333	+
8357.m02523	9	16161356	-
8357.m03180	9	20200899	-
8357.m02524	9	16185397	-
8357.m00920	9	5724859	+
8357.m03181	9	20202276	+
8357.m02525	9	16188994	-
8357.m00921	9	5745354	+
8357.m03182	9	20204857	-
8357.m02526	9	16192975	-
8357.m00922	9	5756109	+
8357.m03183	9	20208758	+
8357.m02527	9	16197787	+
8357.m00923	9	5777348	+
8357.m03184	9	20210962	-
8357.m02528	9	16200659	+
8357.m01580	9	10081921	+
8357.m00924	9	5784027	-
8357.m03185	9	20215188	+
8357.m02529	9	16204012	+
8357.m01581	9	10085599	+
8357.m00925	9	5803770	+
8357.m03186	9	20219106	+
8357.m01582	9	10092562	+
8357.m00926	9	5815425	-
8357.m03187	9	20223185	-
8357.m01583	9	10095111	-
8357.m00927	9	5819744	+
8357.m03188	9	20227457	-
8357.m01584	9	10103156	-
8357.m00928	9	5822724	-
8357.m03189	9	20235689	-
8357.m01585	9	10114985	+
8357.m00929	9	5826018	+
8357.m01586	9	10120704	-
8357.m01587	9	10127002	+
8357.m01588	9	10131985	-
8357.m01589	9	10137247	-
8357.m02530	9	16206080	-
8357.m02532	9	16213172	-
8357.m02533	9	16218183	-
8357.m03190	9	20240321	-
8357.m02534	9	16221440	-
8357.m00930	9	5832310	-
8357.m03191	9	20247846	+
8357.m02535	9	16224503	-
8357.m00931	9	5840768	-
8357.m03192	9	20250839	+
8357.m02536	9	16227022	-
8357.m00932	9	5843175	-
8357.m03193	9	20257973	-
8357.m02537	9	16234311	+
8357.m00933	9	5846342	-
8357.m03194	9	20262964	+
8357.m02538	9	16240243	+
8357.m01590	9	10140580	+
8357.m00934	9	5851723	+
8357.m03195	9	20267954	+
8357.m02539	9	16242896	-
8357.m01591	9	10141612	+
8357.m00935	9	5856010	-
8357.m03196	9	20270397	-
8357.m01592	9	10149341	-
8357.m00936	9	5862169	-
8357.m03197	9	20275531	-
8357.m01593	9	10159769	+
8357.m00937	9	5877075	+
8357.m03198	9	20280008	-
8357.m01594	9	10166481	-
8357.m00938	9	5892899	-
8357.m03199	9	20283737	-
8357.m01595	9	10169658	+
8357.m00939	9	5897568	-
8357.m01596	9	10172903	-
8357.m01597	9	10177666	+
8357.m01598	9	10202671	-
8357.m01599	9	10207757	+
8357.m02540	9	16246803	-
8357.m02541	9	16255661	-
8357.m02542	9	16259452	+
8357.m02543	9	16264202	-
8357.m02544	9	16274808	-
8357.m00940	9	5902466	-
8357.m02545	9	16279846	-
8357.m00941	9	5913726	+
8357.m02546	9	16284332	+
8357.m00942	9	5914632	-
8357.m02547	9	16288245	+
8357.m00943	9	5921241	-
8357.m02548	9	16291118	-
8357.m00944	9	5923281	+
8357.m02549	9	16293725	+
8357.m00945	9	5933670	-
8357.m00946	9	5939422	-
8357.m00947	9	5944072	-
8357.m00948	9	5947545	-
8357.m00949	9	5951285	-
8357.m02550	9	16300695	+
8357.m02551	9	16309543	-
8357.m02552	9	16320093	-
8357.m02553	9	16333098	+
8357.m02554	9	16340393	+
8357.m00950	9	5953007	-
8357.m02555	9	16344006	+
8357.m00951	9	5955201	-
8357.m02556	9	16350671	-
8357.m00952	9	5957396	-
8357.m02557	9	16355893	-
8357.m00953	9	5965988	-
8357.m02558	9	16360472	+
8357.m00954	9	5980683	-
8357.m02559	9	16377985	+
8357.m00955	9	5996096	+
8357.m00956	9	6000205	+
8357.m00957	9	6004211	-
8357.m00958	9	6008328	+
8357.m00959	9	6013914	+
8357.m01900	9	12091335	+
8357.m01901	9	12095866	+
8357.m01902	9	12099189	+
8357.m01903	9	12101574	-
8357.m01904	9	12108342	+
8357.m02561	9	16387864	+
8357.m01905	9	12113747	-
8357.m02562	9	16391120	-
8357.m01906	9	12118667	-
8357.m02563	9	16401906	+
8357.m01907	9	12126601	-
8357.m02564	9	16408811	-
8357.m00960	9	6025203	+
8357.m01908	9	12129371	-
8357.m02565	9	16420270	-
8357.m00961	9	6036703	-
8357.m01909	9	12137006	-
8357.m02566	9	16423303	+
8357.m00962	9	6044550	-
8357.m02567	9	16426774	-
8357.m00963	9	6047099	+
8357.m02568	9	16431015	-
8357.m00964	9	6051402	-
8357.m02569	9	16434882	-
8357.m00965	9	6054511	-
8357.m00966	9	6059519	-
8357.m00967	9	6061159	-
8357.m00968	9	6062639	+
8357.m00969	9	6069801	+
8357.m01910	9	12138648	+
8357.m01911	9	12139980	-
8357.m01912	9	12141656	-
8357.m01913	9	12146150	+
8357.m02570	9	16439880	+
8357.m01914	9	12153494	-
8357.m02571	9	16445354	-
8357.m01915	9	12160140	-
8357.m02572	9	16452545	-
8357.m01916	9	12163331	-
8357.m02573	9	16462161	-
8357.m01917	9	12170053	+
8357.m02574	9	16467564	+
8357.m00970	9	6075143	-
8357.m01918	9	12173930	+
8357.m02575	9	16469098	-
8357.m00971	9	6079516	-
8357.m01919	9	12178806	-
8357.m02576	9	16473623	+
8357.m00972	9	6085280	+
8357.m02577	9	16479054	+
8357.m00973	9	6093733	+
8357.m02578	9	16482386	+
8357.m00974	9	6096191	+
8357.m00975	9	6100394	+
8357.m02579	9	16493449	+
8357.m00976	9	6103426	+
8357.m00977	9	6107189	-
8357.m00978	9	6124842	-
8357.m00979	9	6131382	+
8357.m01920	9	12187513	-
8357.m01921	9	12189815	+
8357.m01922	9	12194159	+
8357.m01923	9	12196812	+
8357.m02580	9	16505629	+
8357.m01924	9	12200267	+
8357.m02581	9	16512762	-
8357.m01925	9	12204708	-
8357.m02582	9	16516477	+
8357.m01926	9	12206177	+
8357.m02583	9	16519902	+
8357.m01927	9	12215188	-
8357.m02584	9	16525668	+
8357.m00980	9	6133043	-
8357.m01928	9	12222284	+
8357.m02585	9	16529660	-
8357.m00981	9	6134574	+
8357.m01929	9	12227763	+
8357.m02586	9	16538820	-
8357.m00982	9	6147917	+
8357.m02587	9	16544566	+
8357.m00983	9	6155907	+
8357.m00984	9	6159208	+
8357.m02588	9	16548152	-
8357.m00985	9	6161929	+
8357.m02589	9	16551488	+
8357.m00986	9	6165700	-
8357.m00987	9	6169889	-
8357.m00988	9	6177237	-
8357.m00989	9	6182582	-
8357.m01930	9	12230637	-
8357.m01931	9	12232713	+
8357.m01932	9	12234526	+
8357.m01933	9	12235982	+
8357.m02590	9	16557822	+
8357.m01934	9	12237421	-
8357.m02591	9	16559760	-
8357.m01935	9	12240719	-
8357.m02592	9	16565112	-
8357.m01936	9	12246388	+
8357.m02593	9	16572317	+
8357.m01937	9	12250629	-
8357.m00990	9	6195846	+
8357.m01938	9	12252844	+
8357.m02595	9	16577857	+
8357.m00991	9	6198830	+
8357.m01939	9	12255284	+
8357.m02596	9	16582904	-
8357.m00992	9	6203465	+
8357.m00993	9	6207154	-
8357.m02597	9	16595288	+
8357.m00994	9	6223988	+
8357.m02598	9	16603116	+
8357.m02599	9	16605826	+
8357.m00995	9	6227990	-
8357.m00996	9	6231494	-
8357.m00997	9	6238598	+
8357.m00998	9	6249440	-
8357.m00999	9	6257044	-
8357.m00200	9	1299500	+
8357.m00201	9	1305211	-
8357.m01940	9	12262652	+
8357.m00202	9	1315004	-
8357.m01941	9	12276935	+
8357.m00203	9	1317909	-
8357.m01942	9	12283963	+
8357.m00204	9	1323747	+
8357.m01943	9	12288763	-
8357.m00205	9	1328186	-
8357.m01944	9	12297322	-
8357.m00206	9	1332758	+
8357.m01945	9	12305819	-
8357.m00207	9	1343886	+
8357.m01946	9	12317005	+
8357.m00208	9	1355334	+
8357.m01947	9	12320763	-
8357.m00209	9	1360575	+
8357.m01948	9	12349375	-
8357.m01949	9	12358601	+
8357.m00210	9	1366361	-
8357.m00211	9	1370098	-
8357.m01950	9	12370107	+
8357.m00212	9	1373321	-
8357.m01951	9	12385675	+
8357.m00213	9	1376285	-
8357.m01952	9	12387100	+
8357.m00214	9	1383984	-
8357.m01953	9	12390560	-
8357.m00215	9	1390029	+
8357.m01954	9	12400069	+
8357.m00216	9	1393895	-
8357.m01955	9	12404555	-
8357.m00217	9	1408875	-
8357.m01956	9	12408576	+
8357.m00218	9	1414479	+
8357.m01957	9	12414453	+
8357.m00219	9	1418915	+
8357.m01958	9	12417337	-
8357.m01959	9	12424650	+
8357.m02900	9	18542547	-
8357.m02901	9	18547015	+
8357.m02902	9	18554784	+
8357.m02903	9	18560742	+
8357.m02904	9	18572765	+
8357.m02905	9	18577196	+
8357.m02906	9	18580560	+
8357.m02907	9	18582378	-
8357.m00220	9	1422550	+
8357.m02908	9	18588891	+
8357.m00221	9	1427042	-
8357.m01960	9	12433798	-
8357.m02909	9	18596406	+
8357.m00222	9	1431308	-
8357.m01961	9	12441620	+
8357.m00223	9	1436268	-
8357.m01962	9	12447203	+
8357.m00224	9	1444212	+
8357.m01963	9	12449749	+
8357.m00225	9	1452352	-
8357.m01964	9	12456324	+
8357.m00226	9	1458280	-
8357.m01965	9	12461153	+
8357.m00227	9	1468795	+
8357.m01966	9	12464623	+
8357.m00228	9	1476841	+
8357.m00229	9	1482169	-
8357.m01967	9	12486842	+
8357.m01968	9	12493035	-
8357.m01969	9	12499183	-
8357.m02910	9	18599862	-
8357.m02911	9	18602262	-
8357.m02912	9	18624676	-
8357.m02913	9	18629518	+
8357.m02914	9	18634334	+
8357.m02915	9	18638872	+
8357.m02916	9	18644270	-
8357.m02917	9	18649455	-
8357.m00230	9	1493000	+
8357.m02918	9	18655388	+
8357.m00231	9	1497016	-
8357.m01970	9	12503927	+
8357.m02919	9	18660559	-
8357.m01971	9	12511746	-
8357.m00233	9	1502776	-
8357.m01972	9	12518331	+
8357.m00234	9	1510746	+
8357.m01973	9	12526876	-
8357.m00235	9	1513388	+
8357.m01974	9	12529724	+
8357.m00236	9	1517287	+
8357.m01975	9	12537327	+
8357.m00237	9	1521116	+
8357.m00238	9	1527576	+
8357.m01976	9	12544006	+
8357.m00239	9	1530811	-
8357.m01977	9	12548951	-
8357.m01978	9	12551292	+
8357.m01979	9	12557525	+
8357.m02920	9	18668692	+
8357.m02921	9	18670576	+
8357.m02922	9	18675027	-
8357.m02923	9	18687650	+
8357.m02924	9	18693691	+
8357.m02925	9	18700846	+
8357.m02926	9	18704460	-
